ano,uf,centil,quantidade_de_contribuintes,rendimentos_tributaveis_limite_superior_da_rtb_do_centil_r_milhoes,rtb_soma_centil,rendimentos_tributaveis_rtb_acumulada_do_centil_r_milhoes,rendimentos_tributaveis_media_da_rtb_do_centil_r,rendimentos_sujeitos_a_tribut_exclusiva_r_milhoes,rendimentos_isentos_lucros_e_dividendos_r_milhoes,rendimentos_isentos_rendim_socio_titular_me_epp_opt_simples_r_milhoes,rendimentos_isentos_outros_rendimentos_isentos_r_milhoes,despesas_dedutiveis_previdencia_r_milhoes,despesas_dedutiveis_dependentes_r_milhoes,despesas_dedutiveis_instrucao_r_milhoes,despesas_dedutiveis_medicas_r_milhoes,despesas_dedutiveis_pensao_alimenticia_r_milhoes,despesas_dedutiveis_livro_caixa_r_milhoes,imposto_devido_r_milhoes,bens_imoveis,bens_e_direitos_moveis_r_milhoes,bens_e_direitos_financeiros_r_milhoes,bens_e_direitos_outros_bens_e_direitos_r_milhoes,dividas_onus
2017,AM,54.0,3.203,"41.412,65",13145.0,"3.984,41","41.038,11",11.17,4.8,1.26,19.81,6.8,8.67,3.6,4.73,1.06,0.16,1.66,5412.0,10.46,38.72,2.04,822.0
2017,AM,55.0,3.203,"42.117,06",13388.0,"4.118,29","41.798,40",10.53,12.29,2.69,15.23,6.03,7.22,3.33,4.23,0.89,0.22,1.91,8858.0,16.44,80.55,4.41,1098.0
2017,AM,56.0,3.202,"43.011,84",13626.0,"4.254,55","42.555,89",11.48,4.42,0.83,15.97,6.52,8.11,3.31,4,1.17,0.16,2.04,6028.0,12.02,36.11,5.7,745.0
2017,AM,57.0,3.203,"43.872,54",13917.0,"4.393,72","43.449,85",12.2,3.57,2.19,17.46,7.02,8.41,3.64,4.82,0.79,0.35,2.23,5639.0,12,65.61,2.4,634.0
2017,AM,58.0,3.203,"44.539,70",14137.0,"4.535,10","44.137,76",11.31,3.08,1.16,15.12,6.95,7.66,3.54,4.45,1.01,0.14,2.5,5303.0,9.36,20.35,0.65,975.0
2017,AM,59.0,3.202,"45.375,20",144.0,"4.679,10","44.971,73",13.15,5.4,1.69,16.11,6.85,7.9,3.84,4.86,0.98,0.24,2.71,6176.0,12.8,45.41,0.9,82.0
2017,AM,60.0,3.203,"46.283,83",14676.0,"4.825,85","45.818,37",11.76,3.63,1.43,15.05,6.75,7.93,3.78,5.69,1.26,0.25,2.93,5527.0,12.67,33.46,2.78,717.0
2017,AM,61.0,3.203,"47.233,90",14974.0,"4.975,59","46.749,36",12.72,5.29,1.69,14.85,7.38,8.06,4.25,5.96,1.24,0.23,3.15,5727.0,13.47,25.52,4.69,866.0
2017,AM,62.0,3.203,"48.080,00",1529.0,"5.128,49","47.735,53",10.65,10.84,3.23,14.29,7.07,7.36,4.22,5.85,1.58,0.42,3.51,10607.0,16.19,88.59,2.65,889.0
2017,AM,63.0,3.202,"49.029,86",15554.0,"5.284,03","48.575,59",12.66,3.5,1.82,16.16,8.62,9.21,4.73,6.69,1.71,0.23,3.51,6257.0,12.21,52.28,6.96,881.0
2017,AM,64.0,3.203,"50.032,37",15868.0,"5.442,71","49.542,20",16,11.28,1.02,17.58,8.4,8.66,4.79,7,1.52,0.44,3.88,9219.0,15.73,153.93,25.88,1361.0
2017,AM,65.0,3.203,"51.000,00",16172.0,"5.604,43","50.491,34",14.67,4.67,1.24,16.36,8.76,9.32,5.2,7.52,1.74,0.4,4.06,6281.0,13.91,58.6,15.93,1448.0
2017,AM,66.0,3.202,"51.910,94",16472.0,"5.769,16","51.444,40",19.01,9.19,1.04,16.16,8.91,9.61,5.36,7.79,1.91,0.25,4.32,7037.0,13.78,393.86,0.99,967.0
2017,AM,67.0,3.203,"52.891,97",16765.0,"5.936,81","52.341,66",15.39,7.93,1.12,16.65,9.08,8.47,5.54,7.9,1.43,0.22,4.73,7668.0,16.39,67.78,0.43,1001.0
2017,AM,68.0,3.203,"54.011,58",17121.0,"6.108,02","53.454,43",13.29,7.42,3.41,18.53,8.47,8.36,4.85,7.02,1.35,0.46,5.25,8688.0,19.63,64.33,1.28,1263.0
2017,AM,69.0,3.202,"55.341,67",17504.0,"6.283,06","54.665,07",13.6,10.27,1.38,17.6,9.24,8.94,5.57,7.97,1.88,0.16,5.47,8264.0,15.55,66.03,2.71,1624.0
2017,AM,70.0,3.203,"56.825,76",17956.0,"6.462,62","56.060,05",14.53,8.43,2.23,28.28,9.41,8.94,5.74,8.3,2.16,0.28,5.93,10129.0,18.4,77.73,2.1,364.0
2017,AM,71.0,3.203,"58.183,05",18412.0,"6.646,74","57.483,19",18.06,13.06,1.16,16.83,9.58,8.68,5.21,7.79,2.05,0.46,6.71,21215.0,18.66,72.88,8.67,1607.0
2017,AM,72.0,3.203,"59.796,50",18883.0,"6.835,57","58.955,36",17.6,9.29,2.46,21.92,10.07,8.96,5.81,8.81,2.03,0.43,7.18,9225.0,19.88,97.53,4.02,1886.0
2017,AM,73.0,3.202,"60.945,24",19316.0,"7.028,74","60.325,21",16.21,17.44,4.85,24.46,9.48,8.29,5.81,8.75,2.09,1.13,7.87,1727.0,26.96,212.91,3.63,3257.0
2017,AM,74.0,3.203,"62.446,05",19769.0,"7.226,42","61.719,54",15.33,17.42,2.27,20.26,10.41,8.62,6.39,9.76,2.56,0.55,8.34,10509.0,20.35,77.54,1.81,1802.0
2017,AM,75.0,3.203,"64.299,07",20296.0,"7.429,38","63.364,22",18.31,9.71,0.77,25.03,10.76,9.09,6.31,9.66,2.46,0.54,9.17,9272.0,19.29,92.35,7.36,2578.0
2017,AM,76.0,3.202,"66.034,02",20851.0,"7.637,89","65.119,58",17.47,13.87,1.03,20.79,11.4,8.99,6.33,10.39,3.04,0.52,9.95,13496.0,24.98,106.71,18.24,3783.0
2017,AM,77.0,3.203,"68.025,72",21471.0,"7.852,60","67.034,07",18.5,28.12,3.61,25.18,11.47,8.98,6.59,10.97,2.89,0.47,10.87,16507.0,25.59,146.53,3.44,4031.0
2017,AM,78.0,3.203,"70.166,25",22138.0,"8.073,98","69.116,73",19.21,8.17,1.49,23.86,12.19,9.73,7.28,10.94,3.57,0.52,11.67,10241.0,20.49,85.04,1.48,1994.0
2017,AM,79.0,3.203,"72.000,00",22758.0,"8.301,56","71.050,70",19.55,16.89,3.17,19.87,10.73,9.0,6.9,10.35,4.13,0.46,13.08,11557.0,21.38,141.41,4.93,2196.0
2017,AM,80.0,3.202,"74.283,96",23409.0,"8.535,64","73.106,28",19.01,10.24,1.78,21.43,12.24,9.75,7.66,11.75,4.27,0.79,13.83,11742.0,21.65,90.59,1.97,2027.0
2017,AM,81.0,3.203,"76.750,35",24177.0,"8.777,42","75.483,86",20.32,15.57,1.65,28.97,12.64,9.86,7.57,11.27,5.22,0.33,15.37,12566.0,22.48,154.83,1.16,2671.0
2017,AM,82.0,3.203,"79.366,70",25005.0,"9.027,47","78.066,97",21.75,16.55,4.41,25.67,13.27,10.03,8.72,12.79,4.48,0.54,16.64,35815.0,24.32,144.96,5.26,2353.0
2017,AM,83.0,3.202,"82.417,15",25915.0,"9.286,62","80.933,18",21.61,13.73,1.95,27.79,13.6,9.48,8.62,13,4.59,0.61,18.51,16349.0,28.99,145.17,44.22,2126.0
2017,AM,84.0,3.203,"85.883,69",26936.0,"9.555,98","84.096,34",20.69,10.44,2.62,32.14,12.83,9.1,8.24,13.01,4.3,1.26,20.89,17174.0,32.64,112.82,14.05,2981.0
2017,AM,85.0,3.203,"89.973,49",28146.0,"9.837,44","87.874,56",25.59,20.33,1.37,32.16,13.22,8.47,7.98,13.32,3.61,1.16,24.15,19049.0,33.75,90.98,4.93,3103.0
2017,AM,86.0,3.203,"94.365,24",29499.0,"10.132,43","92.097,79",27,25.17,1.23,43.17,14.95,8.7,8.31,13.73,4.94,1.11,27.09,19707.0,38.17,223.24,6.76,3822.0
2017,AM,87.0,3.202,"99.176,17",30972.0,"10.442,14","96.725,57",25.49,17.58,1.35,32.37,15.27,8.91,8.4,14.8,5.7,1.96,30.48,21006.0,38.13,172.74,13.77,4849.0
2017,AM,88.0,3.203,"104.457,96",32576.0,"10.767,90","101.704,55",28.74,34.14,2.14,36.11,16.37,8.78,8.26,14.81,5.56,0.96,34.75,26347.0,40.84,219.39,23.83,4269.0
2017,AM,89.0,3.203,"110.586,28",34443.0,"11.112,33","107.532,90",29.02,23.63,1.72,41.68,18.33,9.34,9.24,16.88,6.54,1.38,38.67,23453.0,44.02,170.73,16.76,6545.0
2017,AM,90.0,3.202,"117.373,55",36465.0,"11.476,98","113.881,18",32.48,36.25,2.62,41.37,19.62,9.05,8.73,17.15,6.87,1.29,44.02,2828.0,45.2,176.73,39.32,4825.0
2017,AM,91.0,3.203,"125.371,47",38858.0,"11.865,56","121.317,09",37.57,56.08,2.04,40.81,20.59,8.73,8.29,17.49,6.02,3.9,50.12,34165.0,61.91,400.61,31.39,6169.0
2017,AM,92.0,3.203,"134.773,34",41571.0,"12.281,27","129.787,83",41.21,57.31,1.45,39.65,25.08,9.35,9.04,20.4,6.8,1.95,56.56,33447.0,55.01,353.66,31.9,7965.0
2017,AM,93.0,3.203,"144.753,44",44775.0,"12.729,02","139.791,55",36.27,30.93,3.56,60.64,27.85,8.97,8.78,20,6.33,1.98,65.12,35924.0,61.84,306.45,6.94,6719.0
2017,AM,94.0,3.202,"157.074,06",48282.0,"13.211,84","150.786,54",40.19,38.2,2.24,51.76,32.35,9.84,9.3,22.07,7.77,2.37,72.91,41466.0,66.09,286.62,11.77,8144.0
2017,AM,95.0,3.203,"172.568,12",52734.0,"13.739,18","164.640,73",43.31,71.31,2.47,73.84,36.7,9.58,8.77,23.64,7.51,2.26,84.16,4853.0,86.57,337.44,9.16,12812.0
2017,AM,96.0,3.203,"193.091,10",58424.0,"14.323,42","182.402,65",57.33,83.37,2.38,73.35,42.98,9.76,8.85,27.04,10.31,3.48,96.79,59449.0,94.14,"2.628,80",29.59,13792.0
2017,AM,97.0,3.202,"220.744,00",6603.0,"14.983,72","206.216,23",79.81,109.74,1.73,79.35,52.02,9.55,8.55,28.97,11.26,3.85,115.1,76136.0,108.23,650.42,43.75,14644.0
2017,AM,98.0,3.203,"264.528,00",77016.0,"15.753,88","240.450,39",79.46,49.75,2.06,89.31,61.82,9.53,8.98,32.18,14.91,5.64,140.55,2240.48,115.29,621.63,26.89,15524.0
2017,AM,99.0,3.203,"348.076,32",96869.0,"16.722,57","302.431,31",106.02,154.89,4.38,138.15,76.21,8.66,7.67,39.61,16.44,6.9,189.18,1267.88,149.31,"1.255,28",56.64,20463.0
2017,AM,100.0,3.202,"24.766.713,78",1634.81,"18.357,39","510.560,02",250.91,265.58,7.18,371.25,102.04,8.22,6.81,49.11,22.11,99.27,335.81,2156.18,286.98,"4.704,50",182.98,37417.0
2017,AM,100.1,321.0,"361.025,59",11364.0,113.64,"354.005,96",13.82,21.1,0,48.94,8.81,0.89,0.67,4.98,1.7,1.2,22.77,16202.0,23.48,287.99,20.72,5506.0
2017,AM,100.2,320.0,"371.310,62",1172.0,230.84,"366.259,77",11.09,7.02,0.43,19.91,9.65,0.82,0.63,4.17,2.31,1.19,23.67,13664.0,20.13,117.88,22.16,1487.0
2017,AM,100.3,320.0,"382.883,48",12059.0,351.43,"376.855,97",10.31,10.34,0.38,17.66,10.64,0.86,0.73,4.87,2.45,1.29,24.03,15421.0,20.72,109.47,6.93,1744.0
2017,AM,100.4,320.0,"396.611,34",12469.0,476.13,"389.667,43",17.39,5.51,1.74,21.86,11.06,0.81,0.68,5.18,2.01,1.8,24.97,17871.0,23.67,150.87,3.05,2042.0
2017,AM,100.5,320.0,"416.032,24",13009.0,606.21,"406.526,48",23.22,14.85,0.3,39.86,10.43,0.86,0.73,5.21,2.58,1.47,26.5,16929.0,22.97,276.99,4.91,2602.0
2017,AM,100.6,321.0,"438.074,00",13714.0,743.35,"427.225,97",17.39,15.64,1.69,26.67,10.84,0.82,0.64,4.82,1.78,2.56,28.38,2245.0,26.68,361.17,5.95,5924.0
2017,AM,100.7,320.0,"469.224,30",14471.0,888.07,"452.230,46",11.17,5.8,0.62,27.58,10.71,0.89,0.74,4.99,2.5,1.69,30.46,2173.0,24.85,174.62,4.67,2708.0
2017,AM,100.8,320.0,"523.204,51",15753.0,"1.045,60","492.286,02",24.83,19.93,0.83,22.49,9.99,0.88,0.76,5.08,1.83,2.18,34.14,24014.0,30.29,556.53,8.9,399.0
2017,AM,100.9,320.0,"672.970,64",1872.0,"1.232,80","585.006,88",24.13,46.51,0.27,50.25,9.56,0.79,0.71,4.79,2.44,5.16,41.45,23107.0,32.29,598.16,4.95,2379.0
2017,AM,100.1,320.0,"24.766.713,78",40201.0,"1.634,81","1.256.284,91",97.55,118.89,0.92,96.02,10.35,0.6,0.51,5.02,2.51,80.73,79.42,4423.0,61.91,"2.070,83",100.74,9035.0
2017,AP,1.0,688.0,,,,,1.01,1.81,1.43,4.65,,,,,,,,1344.0,2.24,24.95,4.54,63.0
2017,AP,2.0,687.0,,,,,0.71,2.72,1.63,7.75,,,,,,,,635.0,0.87,19.74,1.05,5.0
2017,AP,3.0,687.0,,,,,0.96,0.92,0.3,4.49,,,,,,,,958.0,0.87,10.31,0.17,172.0
2017,AP,4.0,687.0,,,,,0.34,2.86,0.84,5.6,,,,,,,,846.0,2,20.13,1.94,8.0
2017,AP,5.0,688.0,,,,,0.63,9.07,0.86,6.41,,,,,,,,1534.0,2.82,28.69,0.52,244.0
2017,AP,6.0,687.0,1,0.0,0,0.07,1.16,4.21,0.93,8.06,0,0.0,,0,0,,,797.0,1.07,20.5,1.98,54.0
2017,AP,7.0,687.0,"8.169,37",313.0,3.13,"4.553,62",0.55,7.6,0.2,6.34,0.11,0.23,0.01,0.03,0.03,,,1502.0,1.92,15.69,0.4,91.0
2017,AP,8.0,687.0,"11.244,00",708.0,10.21,"10.309,22",0.54,1.7,0.42,3.8,0.18,0.23,0.03,0.09,0.04,0,,475.0,1.16,9.82,0.14,68.0
2017,AP,9.0,688.0,"12.000,00",795.0,18.16,"11.556,20",0.1,1.68,0.53,0.9,0.11,0.21,,0.02,0.01,,,259.0,1.12,11.55,0.31,31.0
2017,AP,10.0,687.0,"14.400,00",897.0,27.13,"13.052,99",0.57,3.52,1.09,3.35,0.22,0.31,0.02,0.12,0.04,,,744.0,2.45,10.76,0.4,84.0
2017,AP,11.0,687.0,"17.400,00",1088.0,38.01,"15.832,30",0.5,0.89,0.18,2.87,0.31,0.36,0.05,0.15,0.03,,,789.0,1.83,6.37,0.08,57.0
2017,AP,12.0,687.0,"19.367,26",1258.0,50.59,"18.317,94",0.55,0.67,1.69,1.83,0.3,0.33,0.06,0.14,0.01,,0,1162.0,1.89,9.93,0.27,7.0
2017,AP,13.0,688.0,"21.400,00",1406.0,64.65,"20.437,05",1.03,1.54,0.24,2.97,0.38,0.35,0.05,0.25,0.01,0,,892.0,1.4,13.38,0.46,129.0
2017,AP,14.0,687.0,"22.488,00",1512.0,79.77,"22.014,49",0.41,0.79,0.67,2.28,0.32,0.35,0.05,0.18,0.02,,,529.0,1.48,7.38,0.26,86.0
2017,AP,15.0,687.0,"23.275,77",1568.0,95.46,"22.826,54",0.56,13.55,4.91,2.69,0.3,0.23,0.03,0.1,0.04,,0,737.0,1.53,18.08,0.46,166.0
2017,AP,16.0,687.0,"24.000,00",1636.0,111.82,"23.820,48",0.48,2.94,0.61,2.15,0.3,0.26,0.05,0.14,0,,0,462.0,2.26,9.95,0.69,26.0
2017,AP,17.0,688.0,"24.805,70",1668.0,128.5,"24.244,28",0.52,0.17,0.57,1.63,0.3,0.32,0.06,0.08,0.03,,0,483.0,0.76,8.8,0.54,59.0
2017,AP,18.0,687.0,"25.841,62",1737.0,145.87,"25.279,04",0.77,0.38,0.32,2.08,0.36,0.55,0.06,0.1,0.07,0,0,722.0,1.1,9.25,0.05,21.0
2017,AP,19.0,687.0,"26.792,68",1808.0,163.94,"26.312,74",0.99,0.07,0.91,1.23,0.27,0.44,0.04,0.15,0.01,0.01,0,676.0,0.63,7.47,0.35,8.0
2017,AP,20.0,687.0,"27.489,00",1867.0,182.62,"27.179,19",1.05,0.5,0.16,1.27,0.29,0.57,0.04,0.1,0.03,,0,564.0,1.7,10.85,0.07,32.0
2017,AP,21.0,688.0,"27.839,87",1899.0,201.61,"27.602,16",0.68,0.01,0.05,0.72,0.2,0.36,0.05,0.11,0.01,0.01,0,504.0,1.45,9.79,0.22,52.0
2017,AP,22.0,687.0,"28.000,00",1922.0,220.83,"27.982,87",0.19,0.51,1.04,1.03,0.1,0.12,0.01,0.06,0.03,0.02,0,277.0,0.99,16.06,0.12,12.0
2017,AP,23.0,687.0,"28.380,53",1936.0,240.19,"28.174,62",0.42,0.16,0.26,0.81,0.15,0.27,0.04,0.03,0.02,,0,666.0,1.29,14.35,0.84,4.0
2017,AP,24.0,687.0,"28.500,00",1956.0,259.75,"28.474,01",0.23,0.27,0.87,0.44,0.02,0.06,0.01,0.01,0.01,,,562.0,1.58,14.55,0.27,68.0
2017,AP,25.0,687.0,"28.559,00",196.0,279.34,"28.523,63",0.1,0.26,1.74,0.65,0.04,0.08,0.0,0.04,0.03,,0,701.0,1.44,16.44,0.47,6.0
2017,AP,26.0,688.0,"29.202,61",1985.0,299.2,"28.853,37",1.04,0.13,0.48,1.05,0.53,0.9,0.18,0.37,0.05,0,0.01,204.0,0.83,9.31,0.01,45.0
2017,AP,27.0,687.0,"30.000,00",2035.0,319.55,"29.621,90",1.2,0.43,0.02,1.04,0.74,1.24,0.23,0.44,0.05,0.02,0.03,431.0,1.42,6.73,0.02,29.0
2017,AP,28.0,687.0,"30.761,00",2084.0,340.38,"30.331,64",1.4,0.3,0.34,1.64,0.8,1.26,0.33,0.53,0.07,0.02,0.04,526.0,1.42,10.43,0.15,35.0
2017,AP,29.0,687.0,"31.500,00",2141.0,361.79,"31.160,21",1.43,0.26,0.04,1.65,0.94,1.27,0.44,0.56,0.08,,0.06,475.0,1.31,3.28,0.02,6.0
2017,AP,30.0,688.0,"32.428,16",22.0,383.79,"31.975,84",1.53,0.21,0.32,1.54,0.97,1.47,0.35,0.62,0.12,0.01,0.08,335.0,1.34,4.21,0.07,27.0
2017,AP,31.0,687.0,"33.381,92",2263.0,406.42,"32.939,47",1.44,0.33,0.47,1.47,1.02,1.54,0.49,0.76,0.13,0,0.1,847.0,1.22,2.38,0.13,88.0
2017,AP,32.0,687.0,"34.274,11",2323.0,429.65,"33.811,18",1.99,,0.17,2.21,1.16,1.72,0.44,0.74,0.17,0.01,0.13,44.0,1.93,2.19,,63.0
2017,AP,33.0,687.0,"35.076,36",2385.0,453.5,"34.716,96",1.87,0.04,0.27,2.21,1.3,1.44,0.58,0.88,0.18,0.02,0.15,542.0,1.43,2.32,0.08,64.0
2017,AP,34.0,688.0,"35.973,54",2441.0,477.91,"35.476,53",1.83,0.11,0.07,2.45,1.25,1.56,0.57,0.96,0.13,,0.18,298.0,0.9,2.34,0.12,42.0
2017,AP,35.0,687.0,"36.775,67",2493.0,502.83,"36.283,62",1.48,2.13,0.33,2.25,1.2,1.5,0.66,1.05,0.12,0.04,0.2,807.0,2.07,8.68,0.12,202.0
2017,AP,36.0,687.0,"37.738,72",2562.0,528.45,"37.290,39",1.95,0.14,0.1,2.9,1.54,1.83,0.69,1.23,0.26,,0.21,402.0,1.41,3.18,0.51,99.0
2017,AP,37.0,687.0,"38.613,76",2623.0,554.68,"38.179,63",2.54,0.16,0.26,2.62,1.38,1.74,0.78,1.07,0.24,,0.25,286.0,0.92,4.56,0.14,29.0
2017,AP,38.0,688.0,"39.580,24",2689.0,581.58,"39.091,54",2,0.01,0.04,2.86,1.61,1.75,0.86,1.25,0.28,0.02,0.27,393.0,0.89,2.18,0.02,92.0
2017,AP,39.0,687.0,"40.456,00",2752.0,609.09,"40.054,14",2.06,0.04,0.52,1.77,1.57,1.86,0.83,1.25,0.36,,0.3,352.0,0.92,4.35,,68.0
2017,AP,40.0,687.0,"41.267,24",2805.0,637.15,"40.836,25",2.59,6.88,0.03,2.46,1.88,1.99,0.95,1.46,0.32,0.03,0.3,516.0,1.34,10.46,0.84,104.0
2017,AP,41.0,687.0,"42.248,71",287.0,665.85,"41.778,52",2.18,0.2,1.14,1.62,1.6,1.94,0.92,1.37,0.31,0.02,0.36,534.0,1.16,3.39,0.01,78.0
2017,AP,42.0,688.0,"43.341,87",2943.0,695.28,"42.779,92",2.11,0.04,0.18,2.65,1.79,2.1,1.06,1.32,0.28,0.12,0.38,371.0,1.58,1.53,0.03,46.0
2017,AP,43.0,687.0,"44.303,58",3011.0,725.39,"43.831,82",2.5,0.66,0.14,1.87,1.81,2.15,1.1,1.42,0.25,0.04,0.44,625.0,1.35,2.97,0.02,27.0
2017,AP,44.0,687.0,"45.248,76",3078.0,756.18,"44.804,11",2.19,,0.04,2.3,1.73,1.96,1.03,1.77,0.29,0,0.49,466.0,0.94,3.06,0.09,102.0
2017,AP,45.0,687.0,"46.409,39",3149.0,787.67,"45.839,68",2.37,0.11,0.32,2.05,1.9,2.32,1.37,1.59,0.36,0.07,0.52,805.0,2,3.05,0.12,13.0
2017,AP,46.0,688.0,"47.445,08",3231.0,819.98,"46.964,50",2.69,0.37,0.02,2.14,2.05,2.62,1.2,1.66,0.47,0.02,0.57,443.0,1.48,7.56,0.02,28.0
2017,AP,47.0,687.0,"48.184,53",3285.0,852.83,"47.820,17",3.03,0.45,0.21,1.53,1.87,2.24,1.29,1.81,0.46,0.01,0.64,995.0,1.92,10.16,0.06,17.0
2017,AP,48.0,687.0,"48.628,01",3326.0,886.09,"48.411,14",2.54,0.1,0.02,3.17,2.01,2.03,1.5,2.06,0.36,,0.67,384.0,1.05,1.56,0.49,121.0
2017,AP,49.0,687.0,"49.227,28",3361.0,919.69,"48.916,04",3.17,0.27,0.07,2.17,2.16,2.24,1.71,2.22,0.4,0.01,0.65,277.0,1.31,4.74,0.01,106.0
2017,AP,50.0,687.0,"49.822,79",3398.0,953.67,"49.459,77",3.13,0.02,,1.75,2.19,2.3,1.6,1.88,0.4,0.02,0.71,278.0,1.1,1.86,0.03,117.0
2017,AP,51.0,688.0,"50.487,51",3448.0,988.16,"50.118,88",2.84,0.33,0.12,2.18,2.06,2.17,1.58,2.26,0.34,0,0.75,839.0,1.92,2.81,0,176.0
2017,AP,52.0,687.0,"51.564,45",3507.0,"1.023,22","51.043,11",3.76,0.2,0.1,2.98,1.89,1.95,1.46,2.14,0.52,0.03,0.84,439.0,1.39,1.85,0.01,76.0
2017,AP,53.0,687.0,"52.577,83",3576.0,"1.058,99","52.056,49",2.65,0.19,0.06,3.06,2.25,2.25,1.53,2.23,0.5,0,0.87,417.0,1.43,2.27,0,118.0
2017,AP,54.0,687.0,"53.670,23",365.0,"1.095,48","53.129,37",2.72,0.16,0.09,2.84,2.26,2.18,1.68,2.3,0.55,0.02,0.95,76.0,2.07,1.83,0.02,118.0
2017,AP,55.0,688.0,"54.737,62",3733.0,"1.132,81","54.253,26",2.81,0.13,0.03,3.01,2.33,2.13,1.64,2.45,0.67,0.01,1,695.0,1.67,13.25,0.09,116.0
2017,AP,56.0,687.0,"56.076,63",3803.0,"1.170,84","55.360,43",2.9,0.25,0.22,2.41,2.36,2.44,1.89,2.24,0.74,,1.05,546.0,1.51,5.04,0.91,192.0
2017,AP,57.0,687.0,"57.478,27",3901.0,"1.209,86","56.784,90",2.91,0.09,0.41,2.75,2.39,2.29,1.77,2.49,0.73,0.03,1.16,483.0,2.35,2.01,0.01,114.0
2017,AP,58.0,687.0,"58.571,98",3984.0,"1.249,70","57.995,15",3.42,0.89,0.33,3.8,2.66,2.47,2.19,2.96,0.97,0.04,1.14,658.0,1.65,3.75,0.01,113.0
2017,AP,59.0,688.0,"59.341,46",4053.0,"1.290,22","58.905,59",2.88,0.48,0.01,3.15,2.9,2.02,1.73,2.85,1.11,,1.29,43.0,1.01,2.13,0.08,149.0
2017,AP,60.0,687.0,"60.252,26",4108.0,"1.331,30","59.790,79",3.38,8.26,0.54,2.72,2.51,2.2,1.62,2.62,0.86,0.07,1.44,1137.0,3.83,15.94,1.1,127.0
2017,AP,61.0,687.0,"61.313,33",4175.0,"1.373,05","60.770,49",3.33,1.49,0.18,2.81,2.71,2.25,1.74,2.83,0.85,0.13,1.48,861.0,1.64,3.74,0.24,53.0
2017,AP,62.0,687.0,"62.534,99",4253.0,"1.415,58","61.909,10",3.5,0.17,0.08,3.02,2.87,2.32,2.11,3.08,1.2,,1.51,987.0,1.61,2.99,0,184.0
2017,AP,63.0,688.0,"63.812,11",4348.0,"1.459,06","63.200,61",4.54,0.11,0.05,3.02,2.87,2.41,2.16,2.82,0.92,0.09,1.67,813.0,2.33,10.24,0.03,135.0
2017,AP,64.0,687.0,"64.981,72",4428.0,"1.503,35","64.459,08",3.42,0.51,,3.6,3.01,2.31,2.03,3.4,1.17,0.02,1.73,1415.0,2.65,3.63,0.1,168.0
2017,AP,65.0,687.0,"65.902,50",4497.0,"1.548,31","65.454,63",3.53,0.17,0.1,3.27,3.09,2.15,1.96,3.61,0.67,0,1.89,448.0,1.46,4.41,0,88.0
2017,AP,66.0,687.0,"66.832,26",4557.0,"1.593,89","66.335,04",3.49,1.76,0.36,3.09,3.03,2.16,2.0,3.31,0.79,0.04,2.01,87.0,2.49,5.75,0.03,152.0
2017,AP,67.0,688.0,"68.043,71",4639.0,"1.640,27","67.424,03",3.38,0.01,0.06,3.54,3.23,2.25,2.17,3.73,0.86,0.06,2.03,1436.0,1.72,7.13,0.08,9.0
2017,AP,68.0,687.0,"69.572,05",4725.0,"1.687,53","68.783,02",3.44,0.01,0.23,3.79,3.08,2.09,1.97,3.73,0.82,0.02,2.24,1098.0,2.6,3.38,0.17,234.0
2017,AP,69.0,687.0,"71.185,24",4834.0,"1.735,87","70.370,00",3.45,0.37,0.3,3.8,3.23,2.48,2.11,3.48,1.1,0.04,2.39,1462.0,2.52,5.78,0.37,225.0
2017,AP,70.0,687.0,"72.804,01",4946.0,"1.785,33","71.996,20",3.39,0.72,0.27,3.23,3.44,2.43,2.15,3.67,1.42,0.03,2.49,1647.0,2.27,9.65,0.11,201.0
2017,AP,71.0,688.0,"74.332,76",5062.0,"1.835,96","73.580,63",4.3,0.41,0.57,3.79,3.35,2.27,2.1,3.6,1.02,0.02,2.79,1275.0,2.93,5.02,0,157.0
2017,AP,72.0,687.0,"75.819,10",5159.0,"1.887,55","75.095,14",4.08,1.96,,4.51,3.36,2.25,2.23,3.56,1.1,0,2.95,896.0,2.37,3.56,0.04,214.0
2017,AP,73.0,687.0,"77.407,49",5256.0,"1.940,11","76.513,21",4.22,0.03,0.04,3.87,3.44,2.25,2.16,3.62,0.9,0.07,3.18,892.0,2.12,6.29,2.16,256.0
2017,AP,74.0,687.0,"79.263,14",5381.0,"1.993,92","78.323,95",4.44,0.78,0.09,4.34,3.39,2.17,2.24,3.86,0.88,0.02,3.39,1188.0,2.87,3.89,0.07,359.0
2017,AP,75.0,687.0,"80.841,85",5504.0,"2.048,96","80.110,50",4.52,0.09,0.05,3.86,3.76,2.29,2.46,3.64,1.34,,3.52,985.0,2.29,4.4,0.1,223.0
2017,AP,76.0,688.0,"82.182,68",5608.0,"2.105,04","81.514,75",4.63,0.13,,4.51,4.13,2.65,2.92,4.31,1,0.06,3.53,831.0,2.44,2.97,0.2,319.0
2017,AP,77.0,687.0,"83.694,86",5699.0,"2.162,03","82.952,26",4.79,,0,4.15,3.93,2.65,2.77,4.23,1.19,0.05,3.73,623.0,2.34,2.87,,278.0
2017,AP,78.0,687.0,"85.046,48",5793.0,"2.219,96","84.321,38",4.59,0.36,,3.89,3.94,2.51,2.73,4.1,1.23,0.05,4,1064.0,2.2,3.33,0.06,281.0
