Ano-calendário;Ente Federativo;Centil;Quantidade de Contribuintes;Rendimentos Tributaveis - Limite Superior da RTB do Centil [R$ milhões];Rendimentos Tributaveis - Soma da RTB do Centil [R$ milhões];Rendimentos Tributaveis - RTB Acumulada do Centil [R$ milhões];Rendimentos Tributaveis - Média da RTB do Centil [R$];Rendimentos Sujeitos à Tribut. Exclusiva [R$ milhões];Rendimentos Isentos - Lucros e dividendos [R$ milhões];Rendimentos Isentos - Rendim. Sócio/Titular ME/EPP Opt SIMPLES [R$ milhões];Rendimentos Isentos - Outros Rendimentos Isentos [R$ milhões];Despesas Dedutíveis - Previdência [R$ milhões];Despesas Dedutíveis - Dependentes [R$ milhões];Despesas Dedutíveis - Instrução [R$ milhões];Despesas Dedutíveis - Médicas [R$ milhões];Despesas Dedutíveis - Pensão Alimentícia [R$ milhões];Despesas Dedutíveis - Livro-Caixa [R$ milhões];Imposto Devido [R$ milhões];Bens e Direitos - Imóveis [R$ milhões];Bens e Direitos - Móveis [R$ milhões];Bens e Direitos - Financeiros [R$ milhões];Bens e Direitos - Outros Bens e Direitos [R$ milhões];Dívidas e Ônus [R$ milhões]
2012;MS;97;3.307;163.753,46;496,21;11.411,12;150.048,78;50,67;33,69;3,49;115,37;32,88;8,2;6,73;24,32;6,79;12,99;78,46;977,47;171,15;564,53;32,2;197,84
2012;MS;98;3.306;206.141,43;605,07;12.016,18;183.021,08;67,17;49,53;2,74;135,28;41,46;8,21;6,93;25,66;8,31;17,28;104,71;1.116,00;202,43;691,5;31,51;236,14
2012;MS;99;3.306;273.337,36;788,1;12.804,28;238.384,08;79,89;54,36;2,58;167,38;61,16;8,43;6,97;33,04;13,2;17,5;146,89;1.333,97;237,58;879,5;41,84;297,63
2012;MS;100;3.306;14.358.226,54;1.418,92;14.223,20;429.196,23;180,35;81,37;7,39;702,4;76,84;8,28;6,77;41,21;17,12;107,72;287,98;2.819,57;365,92;2.512,62;411,46;646,5
2012;MS;100.1;331;282.923,08;92,1;92,1;278.241,60;11;4,75;0,1;25,62;7,32;0,86;0,7;3,96;1,4;2,16;17,73;164,26;26,2;87,81;6,03;34,22
2012;MS;100.2;331;290.213,84;94,88;186,98;286.660,14;11,38;2,14;0,21;37,18;8,51;0,83;0,66;3,66;2,34;2,07;18,02;153,8;29,11;120,93;3,48;50,71
2012;MS;100.3;330;297.450,66;96,8;283,79;293.344,37;10,51;2,65;0,26;29,26;8,92;0,9;0,8;4,25;1,85;1,33;18,59;169,53;30,03;78,49;2,81;29,74
2012;MS;100.4;331;307.901,43;99,96;383,74;301.988,69;17,78;4,1;0,65;36,31;8,76;0,93;0,75;4,07;1,5;1,79;19,5;176,21;33,25;133,22;5,94;43,42
2012;MS;100.5;330;325.593,12;104,5;488,25;316.675,12;13,63;5,74;1,08;40,15;7,52;0,78;0,63;3,6;1,99;2,56;20,89;227,85;32,52;197,02;7,1;52,94
2012;MS;100.6;331;345.415,72;110,84;599,08;334.850,10;18,89;5,13;1,9;62,42;7,87;0,8;0,64;4,01;1,14;4,31;22,19;249,68;38,3;133,95;11,36;47,48
2012;MS;100.7;331;377.452,90;119,27;718,35;360.321,83;13,32;8,93;0,44;43,28;7,45;0,88;0,77;4,05;1,8;6,82;23,73;267,67;37,3;199,79;10,41;40,52
2012;MS;100.8;330;443.491,55;134,75;853,09;408.319,17;16,16;11,83;0,61;60,55;6,86;0,85;0,72;4,06;1,81;7,44;27,91;291,29;37,74;216,44;23,39;54,53
2012;MS;100.9;331;566.103,19;163,29;1.016,38;493.321,53;14,45;11,83;1,16;62,36;7,05;0,85;0,69;4,29;1,97;14,27;33,73;326,23;39,82;255,84;23,79;39,87
2012;MS;100.10;330;14.358.226,54;402,54;1.418,92;1.219.814,87;53,22;24,27;0,98;305,29;6,58;0,59;0,42;5,26;1,32;64,96;85,68;793,05;61,65;1.089,13;317,17;253,06
2012;MT;1;3.745;;;;;2,49;3,17;1,55;26,43;;;;;;;;164,01;22,35;103,45;7,54;53,69
2012;MT;2;3.745;;;;;6,46;8,05;3,12;71,47;;;;;;;;260,65;37,94;244,26;7,48;83,11
2012;MT;3;3.745;;;;;11,93;9,29;2,18;80,8;;;;;;;;410,76;48,84;268,74;20,57;110,64
2012;MT;4;3.745;;;;;14,58;23,78;3,32;43,74;;;;;;;;175,1;30,47;141,76;9,98;30,88
2012;MT;5;3.745;;;;;4,4;5,22;2,19;33,84;;;;;;;;204,87;20,84;125,6;9,79;48,4
2012;MT;6;3.745;;;;;4,82;16,96;2,59;39,23;;;;;;;;195,25;25,07;179,83;7,88;28,75
2012;MT;7;3.745;;;;;5,1;6,15;3,22;43,87;;;;;;;;246,06;33,12;148,12;56,67;33,36
2012;MT;8;3.744;3.080,00;3,37;3,37;899,68;12,81;14,83;3,59;69,17;0,1;0,3;0,02;0,08;0,01;0;;306,4;45,38;306,11;71,07;127,69
2012;MT;9;3.745;6.345,09;18,47;21,83;4.930,91;7,23;15,08;3,23;55,05;0,44;0,94;0,04;0,36;0,02;0;0;215,61;38,42;179,87;15,23;41,53
2012;MT;10;3.745;7.464,00;26,79;48,62;7.153,06;3,55;47,49;16,56;19,65;0,79;0,89;0,08;0,3;0,03;0;;170,85;48,98;186,66;10,36;61,5
2012;MT;11;3.745;7.464,00;27,95;76,58;7.464,00;3,88;68,41;13,45;28,97;0,76;0,47;0,07;0,15;0,01;;;127,76;37,21;311,86;8,97;61,79
2012;MT;12;3.745;8.400,00;29,1;105,68;7.770,88;4,31;41,05;12,23;33,4;0,74;0,92;0,09;0,27;0,02;0;;178,19;50,23;273,63;12,64;73,62
2012;MT;13;3.745;10.207,62;35,03;140,71;9.354,17;5,81;21,99;5,12;37,72;0,79;1,19;0,1;0,51;0,02;0,03;;173,19;34,38;169,45;18,16;32,16
2012;MT;14;3.745;11.864,58;41,31;182,02;11.030,03;6,44;15,16;3,64;56,61;1,03;1,35;0,16;0,69;0,11;0,02;;187,15;35,1;214,39;42,36;59,93
2012;MT;15;3.745;12.864,10;45,78;227,8;12.224,92;7,44;34,14;5,04;24,95;0,81;1,13;0,1;0,42;0,03;0,02;;145,41;34,6;383,55;8,49;74,6
2012;MT;16;3.744;14.215,05;50,71;278,51;13.543,47;5,79;15,93;4,68;27,83;1,2;1,33;0,16;0,58;0,03;0,04;;216,61;38,37;138,24;11,43;32,86
2012;MT;17;3.745;14.928,00;54,75;333,25;14.618,52;4,5;29,38;9,27;25,62;1,09;1,33;0,18;0,55;0,04;0,02;;178,9;44,16;184,94;8,9;44,39
2012;MT;18;3.745;15.910,54;57,68;390,93;15.400,97;3,18;14,95;3,17;24,79;1,23;1,29;0,18;0,48;0,04;0,02;;146,54;32,28;160,48;14,14;67,15
2012;MT;19;3.745;16.833,36;61,42;452,35;16.401,85;4,42;8,67;3,93;26,37;1,21;1,17;0,14;0,61;0,03;0,07;;152,85;34,48;126,96;15,77;41,46
2012;MT;20;3.745;17.706,10;64,71;517,06;17.278,70;4,6;4,35;2,72;26,75;1,41;1,25;0,15;0,51;0,04;0,03;;130,96;31,99;95,35;15,06;39,98
2012;MT;21;3.745;18.000,00;67,23;584,29;17.951,61;2,18;12,37;3,13;18,16;0,69;0,86;0,13;0,39;0,03;0,02;0;125,87;33,91;191,3;23,31;55,21
2012;MT;22;3.745;18.660,00;68,64;652,93;18.328,23;6,38;5,85;1,93;27,24;1,19;1,05;0,15;0,64;0,04;0,05;;162,46;33,87;181,95;4,58;33,02
2012;MT;23;3.745;19.200,00;70,99;723,92;18.956,71;3,22;4,99;2,97;28,86;1,28;1,08;0,12;0,46;0,01;0,04;;195,41;39,58;136,65;6,85;38,8
2012;MT;24;3.744;19.500,00;72,39;796,31;19.334,50;2,98;10,44;3,7;27,85;0,79;0,78;0,08;0,48;0,03;0,08;;248,16;46,02;191,38;9,01;38,88
2012;MT;25;3.745;19.839,99;73,56;869,87;19.642,70;30,53;13,58;1,37;29,78;0,93;0,85;0,08;0,34;0,03;0,03;0;198,86;45,32;160,14;7,3;43,69
2012;MT;26;3.745;20.348,33;75,25;945,12;20.093,56;6,54;6,22;2,04;22,71;1,5;1,34;0,19;0,54;0,05;0,03;0;146,88;37,62;151,84;7,4;27,97
2012;MT;27;3.745;20.774,77;76,9;1.022,02;20.533,32;3,42;8,6;2,5;15,89;1,57;1,2;0,12;0,56;0,04;0,06;0;133,52;37,59;114,2;9,19;26,85
2012;MT;28;3.745;21.271,24;78,72;1.100,74;21.019,40;5,2;3,2;3,29;29,63;1,7;1,34;0,16;0,61;0,02;0,08;0;143,85;44,31;103,7;6,12;26,8
2012;MT;29;3.745;21.600,00;80,49;1.181,22;21.491,60;4,02;2,95;3,02;23,57;1,14;1,46;0,17;0,5;0,05;0,06;0;179,71;43,57;129,04;8,21;26,72
2012;MT;30;3.745;21.986,96;81,57;1.262,79;21.780,59;3,98;13,02;4,53;14,78;1,21;1,34;0,16;0,43;0,05;0,04;0;131,63;39,25;119,45;5,25;29,96
2012;MT;31;3.744;22.343,35;82,99;1.345,78;22.166,42;3,96;7,26;4,26;16,04;1,13;1,49;0,21;0,52;0,05;0,11;0;116,95;40,82;123,14;6,95;30,07
2012;MT;32;3.745;22.648,23;84,21;1.429,99;22.484,86;5,73;8,53;3,81;17,17;0,85;1,22;0,15;0,39;0,06;0,09;0,01;132,52;43,58;123,49;8,99;30,4
2012;MT;33;3.745;22.982,02;85,43;1.515,42;22.811,01;5,63;6,45;2,32;14,8;0,72;1,26;0,19;0,48;0,03;0,09;0,01;110,31;37,52;112,56;6,77;23,3
2012;MT;34;3.745;23.288,78;86,61;1.602,03;23.127,19;3,4;5,78;2,93;13,97;0,71;1,08;0,12;0,39;0,03;0,05;0,01;117,38;38,67;121,67;5,41;26,15
2012;MT;35;3.745;23.569,82;87,75;1.689,78;23.430,39;4,83;3,78;2,54;18,49;0,71;1,36;0,13;0,37;0,07;0,06;0;146,16;45,38;109,78;8;24,48
2012;MT;36;3.745;23.847,61;88,78;1.778,55;23.705,89;3,4;5,52;2,36;19,05;0,71;1,26;0,17;0,45;0,08;0,06;0;132,1;45,96;107,39;7,21;29,71
2012;MT;37;3.745;24.000,00;89,7;1.868,26;23.952,69;2,31;5,96;4,84;10,92;0,56;1,01;0,1;0,25;0,03;0,08;0,01;117,61;44,7;118,08;8,26;31,19
2012;MT;38;3.745;24.000,00;89,88;1.958,14;24.000,00;1,02;10,94;2,27;7,21;0,11;0,41;0,07;0,15;0,01;0,19;0;117,22;37,23;143,91;7,99;34,54
2012;MT;39;3.744;24.060,35;89,89;2.048,03;24.009,76;2,29;3,42;1,83;8,52;0,26;0,57;0,13;0,22;0,02;0,15;0;109,27;39,03;116,08;6,24;24,11
2012;MT;40;3.745;24.240,00;90,46;2.138,49;24.154,99;6,42;8,69;3,72;21,01;0,46;0,77;0,1;0,37;0,01;0,09;0;169,67;56,41;211,97;29,48;65,73
2012;MT;41;3.745;24.364,00;91;2.229,49;24.300,13;2,37;4,9;4,96;14,42;0,31;0,66;0,06;0,27;0,01;0,02;0,01;149,52;57,86;158,36;7,35;38,82
2012;MT;42;3.745;24.450,00;91,4;2.320,89;24.405,65;1,78;7,66;3,7;14,72;0,24;0,48;0,07;0,19;0,03;0,09;0;152,83;57,05;153,83;4,19;31,93
2012;MT;43;3.745;24.500,00;91,66;2.412,55;24.474,29;1,61;14,94;5,41;11,35;0,11;0,23;0,03;0,13;0,02;0,06;0;150,51;60,61;170,65;5,32;37,75
2012;MT;44;3.745;24.510,85;91,76;2.504,31;24.501,37;1,06;2,1;4,55;5,45;0,04;0,16;0,04;0,09;;0,04;0;125,24;46,66;494,7;7;400,18
2012;MT;45;3.745;24.547,00;91,87;2.596,17;24.530,77;2,24;4,15;6,4;11,7;0,12;0,34;0,05;0,16;0,01;0,02;0;154,24;61,3;150,08;4,56;40,38
2012;MT;46;3.745;24.556,44;91,95;2.688,12;24.551,77;0,8;4,78;3,36;7,39;0,05;0,18;0,04;0,09;0,01;0,03;0;104,58;46,61;127,31;6,48;24,15
2012;MT;47;3.744;24.872,72;92,43;2.780,55;24.687,49;4,23;4,67;2,76;11,01;1,87;2,96;0,4;1,07;0,07;0,16;0,03;103,7;47,43;98,1;3,98;27,01
2012;MT;48;3.745;25.230,00;93,85;2.874,40;25.059,42;5,38;4,86;2,08;18,01;2,33;3,94;0,55;1,25;0,19;0,1;0,09;119,28;45,46;83,11;5,82;31,85
2012;MT;49;3.745;25.597,67;95,17;2.969,57;25.413,77;5,94;5,33;2,7;17,4;2,55;4,73;0,62;1,49;0,17;0,19;0,14;145,79;47,14;98,83;11,7;42,23
2012;MT;50;3.745;25.907,75;96,58;3.066,16;25.790,01;8,97;12,2;2,05;73,4;3,67;4,2;0,75;1,9;0,17;0,12;0,19;104,14;33,71;137,2;5,5;25,46
2012;MT;51;3.745;26.304,30;97,71;3.163,87;26.090,66;6,84;4,03;3,03;20,84;3,48;4,84;0,82;1,85;0,29;0,16;0,24;117,29;45,25;88,21;8,45;32,32
2012;MT;52;3.745;26.724,49;99,24;3.263,11;26.499,74;6,82;7,43;2,67;18,03;3,35;4,7;0,88;2,11;0,23;0,29;0,3;135,08;43,98;88,65;5,58;32,86
2012;MT;53;3.745;27.199,30;101,02;3.364,12;26.973,65;6,51;15,97;2,59;19,27;3,91;5,25;1;2,23;0,27;0,28;0,36;117,48;45,06;111,56;8,33;34,08
2012;MT;54;3.744;27.703,50;102,81;3.466,94;27.460,61;7,86;3,02;2,91;18,45;3,96;6,22;1,02;2,35;0,35;0,33;0,43;127,52;48,62;106,24;5,03;30,01
2012;MT;55;3.745;28.260,93;104,8;3.571,73;27.983,28;7,61;6,56;2,05;21,26;4,22;5,82;1,2;2,58;0,39;0,37;0,51;128,53;48,86;93,48;5,56;35,11
2012;MT;56;3.745;28.831,88;106,91;3.678,65;28.548,25;7,47;5;2,71;17,57;4,41;6,09;1,29;2,85;0,38;0,44;0,6;144,51;50,46;87,96;3,68;40,57
2012;MT;57;3.745;29.416,50;109,06;3.787,71;29.122,75;25,71;9,06;2,83;16,56;4,66;6,34;1,37;3,12;0,4;0,35;0,7;136,81;44,43;100,47;8,08;48,13
2012;MT;58;3.745;30.000,00;111,27;3.898,98;29.711,38;6,93;13,93;3,31;18,24;4,79;6,28;1,71;3,19;0,43;0,43;0,8;139,2;55,94;104,97;6,84;40,8
2012;MT;59;3.745;30.515,74;113,1;4.012,08;30.199,47;6,83;8,95;3,28;20,79;4,04;5,43;1,4;2,97;0,36;1,16;0,93;154,21;53,43;135,77;12,05;48,82
2012;MT;60;3.745;31.141,74;115,43;4.127,51;30.823,74;7,83;4,24;1,42;18,89;5,39;6,53;1,68;3,62;0,41;0,63;0,99;134,38;45,81;80,44;6,79;42,73
2012;MT;61;3.745;31.773,90;117,81;4.245,32;31.456,80;8,43;6,77;3,98;18,86;5,41;6,8;1,92;3,71;0,86;1;1,07;136,9;51,93;118,99;4,14;39,4
2012;MT;62;3.744;32.373,95;120,22;4.365,54;32.109,59;8,3;6,61;2,39;21,17;6,83;7,71;2,26;4,31;1,13;0,47;1,1;114,09;40,97;79,64;2,42;35
2012;MT;63;3.745;32.945,91;122,08;4.487,62;32.599,02;11,47;3,37;2,99;18,94;6,64;7,82;2,29;4,5;1,36;0,6;1,19;134,14;48,66;77,38;4,4;41,57
2012;MT;64;3.745;33.633,66;124,66;4.612,28;33.288,07;10,26;6,15;2,16;20,92;5,8;6,71;2,35;4,36;0,65;1,01;1,4;150,58;52,76;97,21;7,12;37,83
2012;MT;65;3.745;34.425,35;127,43;4.739,71;34.025,85;9,14;6,78;3,14;21,49;5,97;6,89;2,29;4,42;0,67;0,6;1,58;144,68;50,85;102,13;9,92;54,31
2012;MT;66;3.745;35.152,50;130,27;4.869,98;34.783,93;9,24;5,36;2,69;19,95;6,3;6,95;2,52;5,09;0,62;0,61;1,7;153,56;50,31;113,1;10,86;40,28
2012;MT;67;3.745;35.994,61;133,22;5.003,19;35.572,03;8,27;3;1,94;19,49;5,96;7,37;2,36;4,79;0,75;0,72;1,88;187,65;53,76;83,73;4,08;69,34
2012;MT;68;3.745;36.684,40;135,81;5.139,00;36.263,87;7,13;18,36;3,46;22,11;5,33;5,92;2,1;4,55;0,59;1,72;2,1;214,14;68,47;154,81;12,16;62,5
2012;MT;69;3.745;37.574,64;139,03;5.278,03;37.123,27;12;16,97;3,97;24,09;5,98;6,83;2,56;5,3;0,79;1,22;2,24;183,91;61,02;154,09;9,02;53,24
2012;MT;70;3.744;38.471,16;142,35;5.420,37;38.019,75;9,91;15,22;1,52;27,93;5,87;6,81;2,66;5,78;0,76;0,98;2,56;263,11;66,02;124,04;4,25;60,6
2012;MT;71;3.745;39.374,27;145,74;5.566,11;38.916,02;9,73;9,22;3,62;28,83;7;7,26;2,95;6,5;0,77;1,05;2,77;188,13;60,79;122,44;4,22;51,72
2012;MT;72;3.745;40.367,35;149,26;5.715,38;39.856,93;9,81;7,12;2,82;24,12;6,82;7,07;3,03;6,29;0,89;1,28;3,11;180,01;64,77;135,42;8,43;63,73
2012;MT;73;3.745;41.316,94;152,82;5.868,20;40.805,88;13,76;23,6;2,55;28,71;7,06;7,47;3,16;6,79;1,05;0,84;3,43;259,34;62,78;194,8;20,12;80,94
2012;MT;74;3.745;42.086,06;156,28;6.024,48;41.730,26;10,71;8,26;1,42;16,47;8,59;8,42;3,76;7,34;1,8;1,81;3,46;166,93;61,34;133,25;9,75;40,7
2012;MT;75;3.745;43.022,12;159,65;6.184,12;42.629,23;11,66;6,49;2,32;23,33;6,78;7,36;3,31;7,4;1,16;1,57;4,09;190,26;59,5;125,38;10,21;55,5
2012;MT;76;3.745;44.068,32;163,22;6.347,35;43.584,55;11,11;23,32;3,47;25,89;7,09;7,5;3,78;7,82;1,39;1,53;4,37;205,81;66,97;162,81;10,84;60,2
2012;MT;77;3.744;45.045,24;166,72;6.514,07;44.531,24;11,98;15,63;3,43;23,36;8,36;7,92;3,83;8,75;1,14;1,34;4,62;209,52;67,08;174,65;16,47;64,76
2012;MT;78;3.745;46.240,01;170,81;6.684,88;45.609,75;12,98;11,26;3,11;31,15;9,35;8,56;4,41;9,19;1,94;1,39;4,83;166,75;66,79;111,83;6,74;59,93
2012;MT;79;3.745;47.417,29;175,44;6.860,32;46.846,59;13,47;17,35;6,34;29,28;9,34;8,49;4,64;8,96;1,93;1,32;5,41;216,51;71,58;184,25;8,86;63,66
2012;MT;80;3.745;48.596,68;179,91;7.040,23;48.038,80;14,33;24,77;4,9;42,92;9,17;8,28;4,55;9,16;1,87;2,6;5,78;269,57;72,59;350,74;46,27;145,99
2012;MT;81;3.745;50.007,90;184,67;7.224,90;49.311,32;15,16;12,63;2,07;35,55;9,1;7,79;4,46;9,22;1,44;2,46;6,49;268,29;71,36;175,25;14,73;92,64
2012;MT;82;3.745;51.732,82;190,41;7.415,31;50.844,26;23,92;12,47;3,76;42,25;9,34;7,89;4,37;9,79;1,68;2,85;7,22;225,53;74,64;209,16;11,36;69,07
2012;MT;83;3.745;53.589,96;197,14;7.612,45;52.639,80;14,32;8,88;2,65;34,05;10,17;8,4;5,2;10,4;1,88;2,56;8,06;238,87;82,57;206,27;6,69;101,3
2012;MT;84;3.745;55.661,60;204,55;7.816,99;54.619,40;14,78;16,04;3,18;37,15;10,36;8,67;5,38;11,13;1,98;3,61;8,99;247,08;81,31;203,48;11,96;79,65
2012;MT;85;3.744;57.809,58;212,45;8.029,44;56.744,12;19,65;8,34;2,43;32,27;11,17;9,18;5,7;12,06;2,26;2,89;10,1;286,87;79,41;201,19;15,24;96,27
2012;MT;86;3.745;60.000,00;220,74;8.250,19;58.943,45;15,29;13,91;4,82;33,98;11,32;9,29;6,15;13,01;2,9;4,28;11;287,88;84,6;188,61;14,26;92,73
2012;MT;87;3.745;62.594,92;229,32;8.479,51;61.234,05;17,64;27,86;3,41;43,23;10,79;8,89;5,83;12,79;2,14;5,01;12,65;327,23;90,44;290,34;11,62;88,6
2012;MT;88;3.745;65.583,12;239,89;8.719,40;64.055,73;18,2;18,11;2,86;48,26;11,55;8,79;6,22;13,49;2,44;4,73;14,53;298,75;88,9;233,01;12,83;121,14
2012;MT;89;3.745;69.043,76;251,97;8.971,37;67.281,97;19,23;14,39;4,6;41,55;11,47;8,43;6,47;14,47;2,37;4,4;16,88;340,17;94,39;205,05;12,27;114,48
2012;MT;90;3.745;72.962,71;265,85;9.237,22;70.988,65;19,22;16,07;4,05;59,57;11,9;7,95;6,56;14,76;2,41;5,47;19,61;359,48;100,78;232,63;21,84;127,76
2012;MT;91;3.745;77.692,99;281,87;9.519,09;75.264,36;21,3;25,34;2,27;48,4;13,49;8,47;7,06;16,31;2,91;6,95;22,62;419,57;109,08;322,81;15,43;190,98
2012;MT;92;3.745;83.495,93;301,5;9.820,58;80.506,43;21,42;18,38;4,2;45,19;14,75;9,22;7,76;18,52;3,31;8,21;26,64;373,27;109,45;239,6;17,5;106,96
2012;MT;93;3.744;90.629,15;325,41;10.145,99;86.915,06;34,29;23,35;4,04;96,06;16,52;9,36;8,55;19,94;3,98;9,05;31,86;524,62;121,35;438,61;52,08;157,25
2012;MT;94;3.745;99.118,13;354,98;10.500,97;94.787,35;32,72;67,2;5,92;63,11;19,35;9,3;8,63;20,8;4,36;11,04;38,85;481,76;130,39;477,47;24,71;196,12
2012;MT;95;3.745;110.217,60;390,44;10.891,41;104.255,67;32,95;30,69;2,26;75,62;22,65;9,39;8,68;23,28;4,69;13,07;46,9;530,31;138,21;457,38;21,34;178,1
2012;MT;96;3.745;124.693,34;438,97;11.330,38;117.215,15;33,71;32,34;3,49;76,25;27,23;10,12;9,54;25,51;6,36;13,56;58,03;602,31;151,38;453,59;27,98;213,4
2012;MT;97;3.745;145.995,32;505,73;11.836,11;135.040,89;57,37;39,97;3,7;106,95;35,09;10,8;10,22;29,73;7,89;14,9;72,68;741,69;174,23;613,82;63,24;265,99
2012;MT;98;3.745;179.600,74;604,88;12.440,98;161.515,68;61,77;51,27;3,27;122,47;42,48;10,44;10,05;32,6;9,34;20,43;95,88;990,19;188,04;884,18;68,98;369,16
2012;MT;99;3.745;235.335,76;760,48;13.201,47;203.066,30;64,27;40,3;5,81;183,31;57,44;10,24;9,73;36,66;13,31;25,44;131,72;1.165,79;245,3;765,14;44,64;276,94
2012;MT;100;3.744;5.027.499,44;1.444,00;14.645,47;385.684,54;174,42;252,92;4,23;658,68;74,47;9,83;8,85;41,43;16,62;143,84;280,48;2.835,58;432,43;3.808,94;388,71;986,36
2012;MT;100.1;375;246.030,87;90,15;90,15;240.406,13;9,12;24,65;0,43;21,94;6,85;0,91;0,78;3,64;1,13;3,72;16,58;131,8;35,41;165,75;6,07;36,86
2012;MT;100.2;374;259.595,46;94,57;184,72;252.857,57;8,98;6,09;0,1;28,73;6,24;0,99;0,87;3,85;1,34;4,01;17,7;177,18;29,38;106,31;5,21;39,71
2012;MT;100.3;375;273.767,11;100,1;284,82;266.930,01;9,56;5,14;0,64;27,77;7,08;0,94;0,94;3,75;1,68;5,28;18,58;181,25;31,17;137,2;51,3;68,78
2012;MT;100.4;374;288.876,48;105,04;389,86;280.866,45;9,78;5,29;0,35;32,91;7,7;1,02;0,93;3,88;1,96;6,8;19,28;166,74;32,81;115,26;5,09;36,48
2012;MT;100.5;374;307.100,04;111,22;501,09;297.389,61;13,67;9,98;0,19;41,45;8,36;0,99;0,86;4,44;1,54;4,81;21,34;322,5;45,34;183,29;11,25;43,98
2012;MT;100.6;375;327.680,19;119,05;620,14;317.467,24;17,86;22,29;0,02;58,21;9,02;1,14;1;4,8;1,66;5,66;22,82;220,17;39,96;216,87;11,7;56,78
2012;MT;100.7;374;358.798,97;128,13;748,27;342.596,84;20,73;9,66;0,1;56,8;7,82;1,1;1,01;4,14;2,58;7,25;25,15;237,05;42,28;254,2;29,1;61,7
2012;MT;100.8;375;407.828,40;142,79;891,06;380.778,98;15,87;20,92;0,37;49,68;7,96;0,97;0,9;4,48;1,67;9,11;28,82;267,81;40,97;313,89;50,24;56,35
2012;MT;100.9;374;529.297,84;170,17;1.061,24;455.012,19;19,5;68,75;1,27;80,31;7,71;0,97;0,9;3,96;2;13,17;35,27;377,82;55,09;672,89;46,68;84,71
2012;MT;100.10;374;5.027.499,44;382,77;1.444,00;1.023.441,87;49,34;80,16;0,77;260,88;5,74;0,8;0,66;4,48;1,06;84,03;74,94;753,26;80,02;1.643,27;172,08;501,02
2012;PA;1;4.666;;;;;16,43;34,91;3,31;44,96;;;;;;;;109,97;13,98;131,76;11,92;15,59
2012;PA;2;4.666;;;;;4,83;7,67;5,68;68,19;;;;;;;;119,05;70,88;95,85;6,06;18,08
2012;PA;3;4.666;;;;;4,54;10,56;3,94;45,91;;;;;;;;94,95;14,52;101,94;5,65;7,82
2012;PA;4;4.665;;;;;7,85;18,63;3,4;52,24;;;;;;;;81,58;15,04;113,87;6,5;11,31
2012;PA;5;4.666;;;;;10,63;12,62;6,24;93,37;;;;;;;;113,36;23,56;137,95;8,79;22,01
2012;PA;6;4.666;180,29;0,01;0,01;2,88;6,54;4,65;5,66;90,79;0;0;0;0;0;;;99,67;17,97;120,34;3,9;13,79
2012;PA;7;4.666;5.600,13;15,4;15,41;3.299,46;10,23;5,57;4,1;67,47;0,44;1,18;0,04;0,38;0,05;0,01;0;108,22;16,71;80,87;4,64;17,17
2012;PA;8;4.665;7.464,00;32,19;47,6;6.901,16;2,33;15,08;8,62;22,67;0,7;1,28;0,09;0,42;0,04;0,01;0;71,95;18,15;111,05;1,45;15,68
2012;PA;9;4.666;8.631,13;36,72;84,32;7.869,59;1,81;9,92;6,31;24,1;0,75;1,21;0,12;0,42;0,05;;;77,48;15,87;78,4;3,07;10,19
2012;PA;10;4.666;10.500,00;44,83;129,16;9.608,44;3,21;3,31;2,23;30,98;0,99;1,75;0,19;0,68;0,07;0,01;;76,99;15,31;86,22;5,69;6,97
2012;PA;11;4.666;12.000,00;53,1;182,26;11.380,42;3,02;2,92;2,67;26,7;1,05;1,94;0,22;0,73;0,05;0,03;;73,68;13,89;54,22;6,72;7,54
2012;PA;12;4.665;13.150,00;57,72;239,97;12.372,23;4,12;8,18;3,61;35,73;1;1,94;0,21;0,66;0,05;0,02;;81,8;16,04;77,37;3,68;8,03
2012;PA;13;4.666;14.400,00;64,81;304,78;13.889,90;3,4;2,87;2,99;23,34;1,34;1,92;0,21;0,76;0,07;0,03;0;90,05;16,45;68,56;4,43;8,52
2012;PA;14;4.666;15.380,00;69,49;374,28;14.893,32;3,73;14,04;6,43;29,47;1,55;1,93;0,34;0,78;0,06;0,02;;101,55;22,14;85,78;6,76;9,54
2012;PA;15;4.666;16.520,80;74,45;448,73;15.956,28;3,36;2,7;2,14;19,8;1,68;2,4;0,36;0,82;0,09;0,05;0;78,37;19,2;46,81;3,31;8,34
2012;PA;16;4.665;17.600,00;79,66;528,38;17.075,38;9,19;3,23;1,69;26,62;2,08;2,36;0,34;0,89;0,16;0,06;0;81,78;17,79;57,48;4,4;6,53
2012;PA;17;4.666;18.000,00;83,62;612;17.920,16;2,41;4,29;3,74;14,61;1,04;1,47;0,18;0,54;0,05;0,07;;83,98;15,68;61,1;4,06;5,73
2012;PA;18;4.666;18.595,53;84,95;696,95;18.207,23;3,01;9,54;2,69;13,48;1,57;1,84;0,3;0,65;0,08;0,13;;79,99;16,61;69,15;2,75;6,47
2012;PA;19;4.666;19.200,00;88,31;785,26;18.925,32;3,11;3,22;1,81;16,63;1,62;1,86;0,24;0,69;0,13;0,08;0;84,71;21,41;57,62;7,89;7,99
2012;PA;20;4.665;19.556,64;90,35;875,61;19.367,95;2,97;4,61;0,97;11,19;1,09;1,35;0,18;0,49;0,07;0,06;;104,52;23,01;74,19;6,64;6,23
